3.819294149985267950e+01,6.952973961026057914e+00,8.412377716684289908e+00,7.194623190000791979e+00,6.471966935554083200e+00,2.624842745077684114e+00,1.884837549033546278e+00,1.208870283247386768e+00,1.121662561457913210e+00,-6.913600073113017608e-01,-2.350106310116218733e+00,-1.715501517674261844e+00,-1.708923651339029348e+00
4.028449881110530129e+01,8.128995048938397971e+00,8.071236539520665332e+00,5.510002951633405033e+00,5.984896985965415084e+00,2.954360956431260732e+00,1.027619684296617875e+00,1.109185648796325419e+00,1.434451014005933667e+00,-6.769882274777366815e-01,-2.089121810728447048e+00,-1.697798872494001632e+00,-1.070668102035903901e+00
4.274151530503383611e+01,1.006899244302883112e+01,7.656843542184764040e+00,6.083906540198160684e+00,6.630681660923810838e+00,3.549847880042578119e+00,6.287366218963049702e-01,-9.331422156601927309e-01,-2.960400428486283375e-01,-8.332864056213161730e-01,-1.367774682136610354e+00,-9.839705315255581342e-01,-1.142843111082381791e+00
4.730053908906821647e+01,1.086333510984019135e+01,4.217274550458471438e+00,4.989762616742559942e+00,7.187532317109803337e+00,2.118998287543490289e+00,-2.258160777568417821e+00,-2.369982370529942095e+00,-6.689579969881342958e-01,-1.297555846376829747e+00,-1.556234975491045835e+00,-5.717470883209970767e-01,-9.434952283242221682e-01
4.695622249985955676e+01,1.173947153846842184e+01,5.817840731998043857e+00,5.084678381914591760e+00,5.616359558478522196e+00,8.231118538907736815e-01,-3.042187584346256024e+00,-3.122636712731436504e+00,-1.005983225998526631e+00,-1.721052087544100662e+00,-1.763358004396150758e+00,-8.370637839084633935e-02,-8.197413208404525919e-01
5.057060309772648310e+01,1.395615754088010796e+01,5.316423706293360141e+00,4.539563554928601086e+00,5.863598622841608154e+00,1.743282694454709514e+00,-2.473536814864056410e+00,-3.809927795879374468e+00,-6.482026268532877777e-01,-1.317320474340052838e+00,-1.395031299324516416e+00,-5.630362574142171450e-01,-1.713790041459455571e+00
5.268594014865063713e+01,1.511441143094674899e+01,3.886450145486664898e+00,4.329707338055380106e+00,5.850544046002880805e+00,2.138008613638637812e+00,-1.773253203771327113e+00,-3.696788663393987928e+00,-9.353957154345974301e-01,-1.281539701045356638e+00,-1.707995586482111028e+00,-1.698302852027467669e+00,-2.645638886201995277e+00
5.529334983539920501e+01,1.560136503578556599e+01,2.161445149332428706e+00,4.153956769813361483e+00,5.737620493078353867e+00,2.891490182807570530e+00,-2.188014506635137302e+00,-5.240877401798835322e+00,-1.569562456692921382e+00,-7.035783266731300278e-01,-1.758697383954318738e+00,-1.838530559578060553e+00,-2.764052821952951433e+00
5.860746457136226439e+01,1.798055506995049058e+01,7.376847930307882661e-01,-5.202265457895030032e-01,4.286931892810414979e+00,4.202331594538558868e+00,-3.883310028970917704e-01,-4.220149941344899958e+00,-2.049838509084191518e+00,-2.158890630065307903e+00,-3.169087141843726751e+00,-1.659950579956814609e+00,-1.467080874779517430e+00
7.004432179506473233e+01,2.137891358505420314e+01,-4.546985838148204451e+00,-1.943059268043258347e+00,5.447718096085186756e-01,8.719547138659533569e-01,-8.515984619416840928e-01,-2.843677313640213811e+00,1.173038648350259061e+00,-2.117911433363262930e+00,-4.834179793242236123e+00,9.616577575757648821e-01,7.069683307668137573e-01
7.714159939636230945e+01,2.165572899116679650e+01,-8.474097383453187859e+00,-2.986945045446286251e+00,-3.328446878167191092e-01,5.122039378056294501e-01,-2.293331489541606594e+00,-2.555371971369317041e+00,2.954698851342798527e+00,-2.065339034276604924e+00,-5.084853062351342601e+00,9.750761340390541321e-01,1.034370528957080593e+00
8.069845454401672669e+01,2.174000000592538129e+01,-1.176325540888926824e+01,-1.995344459770142187e+00,-1.870850211810744235e-01,-7.000559045291561144e-01,-3.134110649151154337e+00,-2.246161351581926979e+00,4.055334329396139026e+00,-2.068281686783042694e+00,-5.401390056079442559e+00,2.113706301416060196e+00,-3.011406802311336062e-01
8.278770569686570013e+01,2.186819400709027406e+01,-1.245127943003839732e+01,-2.297989817355928555e+00,-7.283087748628043201e-01,-1.329269238493846261e+00,-2.800584028554912841e+00,-2.425328367517866290e+00,4.364556802237041566e+00,-1.424532790729425402e+00,-5.670675461208865009e+00,2.086783791973581437e+00,5.658864439801606361e-01
