4.784749946553494482e+01,-9.814120851504553045e+00,-8.358727245847459741e+00,8.996182372746378775e+00,-6.395751657614672681e+00,1.655353834406384506e+00,5.883183614388455496e+00,-5.262196889020875012e+00,2.766766215325103140e+00,1.091527962094025250e+00,-3.423600328203058041e+00,8.877980798687653552e-01,-1.108896347368063307e+00
5.375558836655740436e+01,-1.060726623505709298e+01,-8.699043331351470343e+00,1.100302100213206735e+01,-7.916196079779572514e+00,2.257638635204727962e+00,3.698410000798217023e+00,-6.450791276276473418e+00,2.719542741343795811e+00,-2.055440318231041841e-01,-3.082989398155304261e+00,1.432764710514378592e+00,-1.103673791445507701e+00
5.200793841048233901e+01,-1.410487855729388684e+01,-9.265447144115771749e+00,1.261615801086680833e+01,-6.963227299896064260e+00,2.169055667252647979e+00,3.089915813578989034e+00,-5.203673413217444477e+00,3.913769521548672525e+00,4.667462526309075210e-01,-3.175642569428480666e+00,-7.569672842446769634e-01,-2.107409617171482896e+00
5.473428644416087963e+01,-1.373854670781895848e+01,-6.548545384719492546e+00,1.327496803613034615e+01,-8.767756997879262215e+00,2.958855090298981860e+00,2.822108380443506093e+00,-5.379307633306332548e+00,3.918365002087974336e+00,7.241067342154381414e-01,-1.949570497679874004e+00,7.911863131519933923e-01,-7.724075708296330722e-01
5.346343902391103597e+01,-1.592981504429497441e+01,-6.133020301831553667e+00,1.479929768238844368e+01,-8.798697767576433293e+00,4.052570905737857387e+00,2.925012333598194125e+00,-4.669074515176685480e+00,3.530490388831680537e+00,-1.185221105723742951e+00,-4.090309802311507426e+00,-4.344312559122751050e-01,-1.806275391814484710e+00
5.373883190629749862e+01,-1.694554846751902488e+01,-6.103203536293390741e+00,1.358936153761384702e+01,-9.258311108440256731e+00,3.293357393080960982e+00,1.851510654330286165e+00,-4.728265777996033314e+00,3.259283110134357120e+00,-6.275930223505885586e-01,-3.197647768550128333e+00,1.095965469747024468e-01,-7.369078768077333974e-01
5.652492162442845824e+01,-1.534165912674197507e+01,-5.633482194252233732e+00,1.256758795611260915e+01,-9.119601083092298666e+00,3.406726169880487820e+00,1.881372332274610981e+00,-4.810618165994294593e+00,2.287556364893507777e+00,1.410404688160692199e+00,-2.749112643609816331e+00,6.610318838163187216e-01,-8.407092269295666220e-01
5.476665619208026925e+01,-1.903047296018151968e+01,-6.745238632505865084e+00,1.235408854881782048e+01,-9.927695008216518957e+00,3.854834363344366022e+00,1.496115233286400281e+00,-3.814893648188477204e+00,2.900975780772693025e+00,1.295904674415038205e+00,-2.905003203465338135e+00,5.154626495758176663e-01,-1.285510245108272054e+00
5.988520551467941289e+01,-1.649096782838537578e+01,-6.114008512977121335e+00,1.131501045666225025e+01,-9.909498600771833310e+00,4.463162257357691232e+00,7.040593470937027698e-01,-2.769388186124313922e+00,3.124328221092759872e+00,1.373481239411419308e+00,-1.970116970860318339e+00,1.302098689662892328e+00,-1.286073563304943379e+00
6.013741477181628170e+01,-1.705748057575981491e+01,-5.907680848033191268e+00,1.322894755227767583e+01,-9.224721874966647306e+00,3.618862422022784742e+00,1.355323387858440753e+00,-2.251340722428649244e+00,1.559342970062601141e+00,3.856343300080614100e-01,-1.666699292777721553e+00,9.904187475490114356e-02,-7.979668145915976840e-01
6.173813889513348840e+01,-1.795110468113873026e+01,-8.358960221446480432e+00,1.228386736802166901e+01,-9.351754828859320412e+00,2.352341955087442926e+00,2.776935334322209181e-01,-2.354316372159503512e+00,1.624113878353414586e+00,-7.376830363662694179e-01,-2.478511882376611908e+00,1.508899999666007685e-01,-1.365648979715698985e+00
6.305300916063178818e+01,-1.376780275515214846e+01,-9.981502182562062231e+00,1.112625604228777654e+01,-7.440784562699657378e+00,2.831752195033828023e+00,2.833770884163536175e-01,-3.586742994002467988e+00,1.834034301753349805e+00,-8.430954325776226499e-01,-1.968234262789662514e+00,1.066593771231964527e-01,-5.226561883507644390e-01
6.161043104537913706e+01,-1.106701662895601501e+01,-1.231721081688628416e+01,8.648529766717514278e+00,-4.869318079629085361e+00,4.865381753373428708e+00,1.827497685728082022e+00,-4.633725288814624754e+00,1.792823940309328457e+00,9.490392096365183328e-01,-2.225994022920802173e+00,-2.235842923317456599e+00,-1.290116628911457675e-01
6.706950976097492401e+01,5.077429686299394618e+00,-2.100324553266419869e+00,1.175977130722966102e+01,-3.701848507680884470e+00,1.861417307444136693e+00,2.690225646239504664e-01,-6.511103894133335679e+00,5.545043645347663697e-01,-2.287242193978709925e-01,-3.098186944294964107e+00,-1.104048484493652893e+00,-1.450161003786735459e-01
7.277353052045138782e+01,1.489568358611188792e+01,-2.129050933666894352e+00,5.059458561596579251e+00,-4.184993405967515123e+00,1.508816423116934313e+00,1.857114343208200735e-01,-5.723129962795510117e+00,1.865993292341339815e+00,-1.804395207437959003e+00,-4.589308125938525329e+00,-3.171992484064204976e-01,9.507345876541271890e-02
7.611927787144126967e+01,1.834094181110584287e+01,-6.083190721339963858e+00,1.382324786762515467e+00,-2.373273346042441556e+00,3.733001303160268791e-01,-2.280459085740289105e+00,-5.402360743209559502e+00,3.133099780664286182e+00,-7.928439717515547436e-01,-6.023093442013625065e+00,2.321620151103480356e-01,6.789515520369201473e-01
